,id,len_description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
147,9487949,345,8331121,Joeri,50%,0%,"['email', 'phone']",Amandus - Atheneum,51.22572,4.41758,Private room,,1 shared bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Heating"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Paid parking on premises"", ""Microwave"", ""Bed linens"", ""Washer"", ""Stove"", ""Lock on bedroom door"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""TV with standard cable"", ""Single level home"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$35.00,97
148,9582616,428,19211847,Dieter,100%,88%,"['email', 'phone', 'work_email']",Borgerhout Extra Muros,51.20127,4.44463,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Bed linens"", ""Stove"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you"", ""Private patio or balcony"", ""Wifi""]",$99.00,49
149,9809688,1000,11087865,Rooms Antwerpen,100%,100%,"['email', 'phone']",Universiteitsbuurt,51.22609,4.40984,Private room,,1.5 shared baths,"[""Toaster"", ""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Pocket wifi"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Lock on bedroom door"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Keypad"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$53.00,302
150,9854143,925,41687451,Irina & Gianpaolo,,,"['email', 'phone']",Universiteitsbuurt,51.22214,4.4083,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Backyard"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Essentials"", ""Paid parking on premises"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Single level home"", ""Cooking basics"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Patio or balcony"", ""Host greets you"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$58.00,91
151,9911612,315,11087865,Rooms Antwerpen,100%,100%,"['email', 'phone']",Universiteitsbuurt,51.22593,4.41114,Private room,,1 shared bath,"[""Long term stays allowed"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Conditioner"", ""Essentials"", ""Pocket wifi"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Stove"", ""Bathtub"", ""Lock on bedroom door"", ""Portable fans"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Keypad"", ""Free washer \u2013 In building"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$43.00,103
152,9913124,1000,50969699,Petra,100%,98%,"['email', 'phone']",Historisch Centrum,51.22019,4.40334,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Stove"", ""Hangers"", ""Free street parking"", ""Shampoo"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$208.00,207
153,10015096,455,51433236,Tinne,100%,83%,"['email', 'phone', 'work_email']",Theaterbuurt-Meir,51.21225,4.40518,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""High chair"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Children\u2019s books and toys"", ""Stove"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you"", ""Wifi""]",$50.00,164
154,10050755,1000,17189644,Irene,,,"['email', 'phone']",Universiteitsbuurt,51.2246,4.41303,Entire home/apt,,1.5 baths,"[""Long term stays allowed"", ""Hot water"", ""Heating"", ""Backyard"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Washer"", ""Stove"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Breakfast"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$70.00,71
155,10170353,107,52106350,Jackie,100%,100%,"['email', 'phone']",Amandus - Atheneum,51.21851,4.42561,Entire home/apt,,2 baths,"[""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Single level home"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Wifi""]",$160.00,146
156,10196951,91,22962538,Roze,40%,30%,"['email', 'phone']",Stuivenberg,51.22232,4.43674,Private room,,1 shared bath,"[""Long term stays allowed"", ""Washer"", ""Heating"", ""Kitchen"", ""Essentials"", ""Wifi""]",$35.00,18
157,10220506,704,27425148,Delphine,,,"['email', 'phone']",Eilandje,51.23058,4.4044,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Waterfront"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$120.00,20
158,10286773,1000,8757194,Vito,100%,100%,"['email', 'phone', 'work_email']",Historisch Centrum,51.22479,4.4038,Entire home/apt,,1 bath,"[""Free dryer \u2013 In unit"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""TV"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Dishwasher"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Laundromat nearby"", ""Smoke alarm"", ""Bed linens"", ""Children\u2019s books and toys"", ""Stove"", ""Bathtub"", ""Dining table"", ""Hangers"", ""Sound system"", ""Record player"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Paid parking off premises"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Building staff"", ""Single level home"", ""Baking sheet"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Private patio or balcony"", ""Central heating"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$73.00,313
159,10411697,1000,52381211,Lifen,100%,5%,['phone'],Amandus - Atheneum,51.21911,4.42406,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Washer"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shampoo""]",$165.00,40
160,10582792,1000,33481052,Anne,100%,81%,"['email', 'phone', 'work_email']",Borgerhout Intra Muros Zuid,51.21533,4.42782,Private room,,1.5 shared baths,"[""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Smart lock"", ""Heating"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""TV with standard cable"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Wifi"", ""Outdoor furniture"", ""First aid kit""]",$220.00,1
161,10604260,889,10026319,Marc,100%,97%,"['email', 'phone']",Universiteitsbuurt,51.22014,4.40545,Private room,,1 private bath,"[""Long term stays allowed"", ""TV"", ""Hot water"", ""Extra pillows and blankets"", ""High chair"", ""Heating"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Bed linens"", ""Hangers"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Breakfast"", ""Dishes and silverware"", ""Host greets you"", ""Wifi""]",$86.00,258
162,10693965,489,10026319,Marc,100%,97%,"['email', 'phone']",Historisch Centrum,51.22203,4.40495,Private room,,1 private bath,"[""Toaster"", ""Crib"", ""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Extra pillows and blankets"", ""High chair"", ""Heating"", ""Dishwasher"", ""Iron"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Laundromat nearby"", ""Smoke alarm"", ""Bed linens"", ""Lock on bedroom door"", ""Portable fans"", ""Smeg gas stove"", ""Hangers"", ""Dining table"", ""Clothing storage: wardrobe"", ""Paid parking off premises"", ""Smeg oven"", ""Wine glasses"", ""Freezer"", ""Sanex  body soap"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Breakfast"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$86.00,225
163,10743570,1000,50969699,Petra,100%,98%,"['email', 'phone']",Historisch Centrum,51.21939,4.40344,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Heating"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Stove"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$206.00,212
164,10845191,1000,56170552,Ada & Wim,100%,96%,"['email', 'phone']",Historisch Centrum,51.22237,4.4026,Private room,,1 private bath,"[""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""48\"" HDTV with Netflix, Chromecast"", ""Essentials"", ""Room-darkening shades"", ""Pocket wifi"", ""Children\u2019s dinnerware"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Clothing storage: dresser"", ""Children\u2019s books and toys"", ""Stove"", ""Lock on bedroom door"", ""Portable fans"", ""Dining table"", ""Hangers"", ""Baby bath"", ""Shampoo"", ""Mini fridge"", ""Paid parking off premises"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Private fenced garden or backyard"", ""Cleaning products"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Central heating"", ""Wifi""]",$60.00,430
165,10865022,840,14336753,Bert,82%,36%,"['email', 'phone']",Brederode,51.20287,4.39347,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Smoke alarm"", ""Ethernet connection"", ""Free parking on premises"", ""Stove"", ""Hangers"", ""Free street parking"", ""Shampoo"", ""TV with standard cable"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Patio or balcony"", ""Host greets you"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$83.00,145
166,11004345,1000,43247005,Rebecca,100%,99%,"['email', 'phone']",Historisch Centrum,51.21805,4.39979,Entire home/apt,,1 bath,"[""Crib"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Body soap"", ""Cable TV"", ""Extra pillows and blankets"", ""High chair"", ""Heating"", ""Dishwasher"", ""Paid parking garage off premises"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Nespresso machine"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Stove"", ""Portable fans"", ""Hangers"", ""Baby bath"", ""Shampoo"", ""Carbon monoxide alarm"", ""Freezer"", ""43\"" HDTV with Netflix, standard cable, DVD player"", ""Baking sheet"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$104.00,49
167,11007796,1000,43247005,Rebecca,100%,99%,"['email', 'phone']",Historisch Centrum,51.21813,4.40057,Entire home/apt,,1 bath,"[""40\"" HDTV with Netflix, premium cable, standard cable"", ""Toaster"", ""Crib"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Body soap"", ""Cable TV"", ""Extra pillows and blankets"", ""High chair"", ""Heating"", ""Hot water kettle"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Nespresso machine"", ""Laundromat nearby"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Clothing storage: dresser"", ""Ethernet connection"", ""Stove"", ""Portable fans"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$102.00,48
168,11054114,90,57272728,Lahkim,100%,93%,"['email', 'phone']",Centraal Station,51.21905,4.41799,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Cable TV"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Kitchen"", ""Dryer"", ""Elevator"", ""Essentials"", ""Wifi""]",$106.00,21
169,11054989,82,57272728,Lahkim,100%,93%,"['email', 'phone']",Centraal Station,51.21801,4.41766,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Cable TV"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Kitchen"", ""Dryer"", ""Elevator"", ""Hangers"", ""Essentials"", ""Air conditioning"", ""Wifi""]",$106.00,33
170,11055119,86,57272728,Lahkim,100%,93%,"['email', 'phone']",Centraal Station,51.21769,4.4179,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""TV"", ""Washer"", ""Heating"", ""Kitchen"", ""Dryer"", ""Elevator"", ""Hangers"", ""Essentials"", ""Wifi""]",$106.00,56
171,11111703,501,57724118,Marc,80%,77%,"['email', 'phone']",Borgerhout Intra Muros Zuid,51.21333,4.43093,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Extra pillows and blankets"", ""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Washer"", ""Stove"", ""Bathtub"", ""Hangers"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Baking sheet"", ""Cooking basics"", ""Refrigerator"", ""Fire extinguisher"", ""Cleaning products"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$78.00,24
172,11205171,697,13255065,Nathalie & Gerhard,,,"['email', 'phone']",Universiteitsbuurt,51.22287,4.40876,Entire home/apt,,1 bath,"[""Cooking basics"", ""Long term stays allowed"", ""Smoke alarm"", ""Cable TV"", ""Hot water"", ""Heating"", ""TV with standard cable"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Wifi""]",$65.00,144
173,11209398,1000,43247005,Rebecca,100%,99%,"['email', 'phone']",Historisch Centrum,51.21894,4.4017,Entire home/apt,,1 bath,"[""Crib"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Cable TV"", ""40\"" HDTV with Netflix, standard cable, DVD player"", ""Extra pillows and blankets"", ""High chair"", ""Heating"", ""Paid parking garage off premises"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Paid parking on premises"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Clothing storage: dresser"", ""Ethernet connection"", ""Stove"", ""Bathtub"", ""Hangers"", ""Baby bath"", ""Shampoo"", ""Carbon monoxide alarm"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$99.00,10
174,11234792,93,58570541,Raïssa,70%,76%,"['email', 'phone']",Historisch Centrum,51.22138,4.39954,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Cleaning before checkout"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Paid parking on premises"", ""Pocket wifi"", ""Smoke alarm"", ""Bed linens"", ""Ethernet connection"", ""Washer"", ""Babysitter recommendations"", ""Stove"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""TV with standard cable"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Wifi"", ""First aid kit""]",$118.00,72
175,11288058,3,57800268,DMaria,,33%,"['email', 'phone', 'work_email']",Zuid,51.20843,4.39661,Private room,,1 bath,"[""Long term stays allowed"", ""Cable TV"", ""Heating"", ""Iron"", ""Kitchen"", ""Dryer"", ""Elevator"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Gym"", ""Free parking on premises"", ""Washer"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Indoor fireplace"", ""Air conditioning"", ""Breakfast"", ""Wifi"", ""First aid kit""]",$360.00,0
176,11299305,493,53149716,Michelle,100%,100%,"['email', 'phone']",Stadspark,51.20943,4.41182,Entire home/apt,,1.5 baths,"[""Oven"", ""TV"", ""Hot water"", ""Body soap"", ""Hot water kettle"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Dining table"", ""Hangers"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Fast wifi \u2013 320 Mbps"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Private patio or balcony"", ""Central heating""]",$94.00,3
177,11361302,80,59517213,Gulpari,0%,,"['email', 'phone']",Hoboken - Noord,51.17908,4.35645,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Free parking on premises"", ""Heating"", ""Breakfast"", ""Kitchen"", ""Essentials"", ""Air conditioning""]",$600.00,0
178,11386961,1000,29142151,Suzy,100%,52%,"['email', 'phone']",Zuid,51.20966,4.38592,Entire home/apt,,2.5 baths,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Free parking on premises"", ""Washer"", ""Children\u2019s books and toys"", ""Stove"", ""Hangers"", ""Shampoo"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Wifi"", ""First aid kit""]",$120.00,7
179,11649861,355,48249191,Lieven,,0%,"['email', 'phone']",Theaterbuurt-Meir,51.21622,4.41184,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Washer"", ""Heating"", ""Iron"", ""Kitchen"", ""Elevator"", ""Hangers"", ""Essentials"", ""Wifi""]",$100.00,61
180,11664307,485,58052294,Louis,100%,100%,['phone'],Stadspark,51.20842,4.41182,Entire home/apt,,1.5 baths,"[""Toaster"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Elevator"", ""Paid street parking off premises"", ""Essentials"", ""Room-darkening shades"", ""Nespresso machine"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Bathtub"", ""Board games"", ""Portable fans"", ""Hangers"", ""Dining table"", ""Wine glasses"", ""Free dryer"", ""Freezer"", ""HDTV with Netflix"", ""Baking sheet"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Central heating"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$65.00,6
181,11687167,426,34035873,Warre,100%,46%,"['email', 'phone']",Oud - Merksem,51.23874,4.44225,Private room,,2 shared baths,"[""Oven"", ""Long term stays allowed"", ""Hot water"", ""Heating"", ""Backyard"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Free parking on premises"", ""Washer"", ""Stove"", ""Lock on bedroom door"", ""Free street parking"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$26.00,40
182,11702316,886,7639316,David,83%,78%,"['email', 'phone', 'work_email']",Zuid,51.2111,4.40071,Private room,,1.5 baths,"[""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Heating"", ""Outdoor dining area"", ""Iron"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Laundromat nearby"", ""Smoke alarm"", ""Portable fans"", ""Hangers"", ""Mini fridge"", ""Coffee maker"", ""Wifi"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Outdoor furniture""]",$85.00,56
183,11878238,1000,11154046,Rosemarie,100%,68%,"['email', 'phone']",Deurne Zuid West,51.20821,4.45936,Entire home/apt,,1.5 baths,"[""Toaster"", ""Oven"", ""Washer \u2013\u00a0In unit"", ""Hot water"", ""Body soap"", ""Heating"", ""Iron"", ""Kitchen"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""55\"" HDTV with Chromecast, Netflix, premium cable"", ""Nespresso machine"", ""Lockbox"", ""Microwave"", ""Bed linens"", ""Clothing storage: dresser"", ""Stove"", ""Bathtub"", ""Portable fans"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Wine glasses"", ""Freezer"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Private patio or balcony"", ""Dryer \u2013\u00a0In unit"", ""Wifi"", ""First aid kit""]",$60.00,45
184,11898838,577,34913046,Laila,100%,100%,"['email', 'phone']",Theaterbuurt-Meir,51.21915,4.40721,Entire home/apt,,1.5 baths,"[""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Cable TV"", ""Hot water kettle"", ""Heating"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Paid parking on premises"", ""Nespresso machine"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Hangers"", ""Shampoo"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""TV with standard cable"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Wifi"", ""First aid kit""]",$121.00,252
185,12100076,157,43673173,Daan,100%,100%,"['email', 'phone', 'work_email']",Centraal Station,51.21384,4.41647,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Dishwasher"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Paid parking on premises"", ""Pocket wifi"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Shampoo"", ""AC - split type ductless system"", ""TV with standard cable"", ""Outdoor furniture"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Wifi""]",$150.00,8
186,12215914,736,65705918,Leen,100%,46%,"['email', 'phone']",Borgerhout Intra Muros Noord,51.21534,4.43989,Entire home/apt,,1 bath,"[""Dedicated workspace"", ""Long term stays allowed"", ""Fire extinguisher"", ""Coffee maker"", ""Heating"", ""Kitchen"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Wifi"", ""First aid kit""]",$75.00,79
