,id,len_description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
0,77327,3,414263,Edward En Daphne,65%,94%,"['email', 'phone']",Binnenstad,51.0376,3.73065,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Crib"", ""Hangers"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Hot water"", ""Patio or balcony"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""High chair"", ""Private entrance"", ""Lockbox"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$90.00,12
1,187870,1000,904277,Tamara,100%,100%,"['email', 'phone']",Watersportbaan - Ekkergem,51.05168,3.70283,Private room,,1.5 baths,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Record player"", ""Hot water kettle"", ""Meraki shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Outdoor dining area"", ""Hangers"", ""Washer"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Nespresso machine"", ""Board games"", ""Cable TV"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Iron"", ""Hot water"", ""Paid parking garage off premises"", ""Meraki body soap"", ""Wifi"", ""Mosquito net"", ""Sound system with aux"", ""Free dryer \u2013 In building"", ""Cooking basics"", ""HDTV with Chromecast, standard cable"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Long term stays allowed"", ""Keypad"", ""Essentials"", ""Microwave"", ""Shower gel"", ""Central heating"", ""Room-darkening shades"", ""Private entrance"", ""Wine glasses"", ""Outdoor furniture"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Portable fans"", ""Mini fridge""]",$80.00,426
2,252269,1000,1195314,Anne-Sophie,100%,88%,"['email', 'phone', 'work_email']",Elisabethbegijnhof - Papegaai,51.05216,3.71993,Entire home/apt,,2.5 baths,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Marshall Bluetooth sound system"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Clothing storage"", ""Crib"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Board games"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Iron"", ""Hot water"", ""Wifi"", ""Private fenced garden or backyard"", ""Free washer \u2013 In unit"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Long term stays allowed"", ""Dryer"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""HDTV with Chromecast"", ""Shower gel"", ""Toaster"", ""Private patio or balcony"", ""High chair"", ""Wine glasses"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Children\u2019s books and toys"", ""Body soap"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Outdoor dining area"", ""Lockbox""]",$246.00,212
3,476371,1000,996824,Annabell,100%,80%,"['email', 'phone']",Macharius - Heirnis,51.04857,3.74224,Private room,,1.5 shared baths,"[""Smoke alarm"", ""Crib"", ""Paid standalone high chair - available upon request"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Board games"", ""Laundromat nearby"", ""Paid dryer \u2013 In unit"", ""Babysitter recommendations"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Long term stays allowed"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Baby bath"", ""Lock on bedroom door"", ""Clothing storage: dresser""]",$60.00,46
4,599325,1000,2964980,Sas,,89%,"['email', 'phone']",Ledeberg,51.03454,3.74631,Private room,,1 shared bath,"[""Hot water"", ""Host greets you"", ""Kitchen"", ""Long term stays allowed"", ""Wifi"", ""Paid parking off premises"", ""Fire extinguisher"", ""Hangers"", ""Essentials""]",$41.00,127
5,696209,1000,1328011,Jan,100%,69%,"['email', 'phone', 'work_email']",Elisabethbegijnhof - Papegaai,51.05021,3.71624,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Hangers"", ""Bed linens"", ""Iron"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Clothing storage: wardrobe, dresser, and closet"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Ethernet connection"", ""Paid street parking off premises"", ""Room-darkening shades"", ""Private entrance"", ""Wine glasses"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$95.00,35
6,743981,1000,1328011,Jan,100%,69%,"['email', 'phone', 'work_email']",Elisabethbegijnhof - Papegaai,51.05021,3.71624,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Iron"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Microwave"", ""Ethernet connection"", ""Paid street parking off premises"", ""Central heating"", ""Room-darkening shades"", ""Private entrance"", ""Wine glasses"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$95.00,20
7,782514,602,3644609,Bob,100%,63%,"['email', 'phone']",Sint Amandsberg,51.06837,3.77456,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Hot water kettle"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Cable TV"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Single level home"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Backyard"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$120.00,53
8,835795,653,4369972,Koestraat 46,93%,100%,"['email', 'phone']",Binnenstad,51.05277,3.72902,Entire home/apt,,1.5 baths,"[""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Washer"", ""Dishwasher"", ""Cable TV"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Keypad"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$106.00,413
9,887716,1000,1328011,Jan,100%,69%,"['email', 'phone', 'work_email']",Elisabethbegijnhof - Papegaai,51.05021,3.71624,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Bed linens"", ""Iron"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Microwave"", ""Heating"", ""Ethernet connection"", ""Room-darkening shades"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$95.00,8
10,924683,1000,4974034,Carmen,100%,96%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05353,3.71675,Entire home/apt,,1 bath,"[""Elevator"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Crib"", ""Hangers"", ""Dedicated workspace"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Dishwasher"", ""Cable TV"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Long term stays allowed"", ""Dryer"", ""Essentials"", ""Heating"", ""Microwave"", ""Private patio or balcony"", ""High chair"", ""Private entrance"", ""Lockbox"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$68.00,366
11,934215,1000,414263,Edward En Daphne,65%,94%,"['email', 'phone']",Moscou - Vogelhoek,51.01509,3.78519,Entire home/apt,,5 baths,"[""Cleaning products"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Private sauna"", ""Hot tub"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Dishwasher"", ""Cable TV"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Hot water"", ""TV with standard cable"", ""BBQ grill"", ""Patio or balcony"", ""Wifi"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Heating"", ""Stove"", ""Microwave"", ""Barbecue utensils"", ""Bluetooth sound system"", ""Outdoor shower"", ""Backyard"", ""Wine glasses"", ""Outdoor furniture"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Fire pit"", ""Pool""]","$1,100.00",78
12,950284,1000,5155260,Mieke,,,"['email', 'phone']",Sluizeken - Tolhuis - Ham,51.06266,3.73218,Private room,,1 private bath,"[""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Hangers"", ""Bed linens"", ""Cable TV"", ""Hot water"", ""TV with standard cable"", ""Patio or balcony"", ""Wifi"", ""Hair dryer"", ""Keypad"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Private entrance"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware""]",$135.00,5
13,1018048,1000,5600970,Johan,100%,100%,"['email', 'phone']",Sluizeken - Tolhuis - Ham,51.0591,3.7193,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Crib"", ""Hangers"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Cable TV"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Paid parking off premises"", ""Heating"", ""Essentials"", ""Microwave"", ""Stove"", ""Lockbox"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Air conditioning""]",$39.00,780
14,1121033,1000,6150298,Sarah,100%,71%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05661,3.71914,Private room,,1.5 shared baths,"[""Hot water"", ""Refrigerator"", ""Room-darkening shades"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Hair dryer"", ""Patio or balcony"", ""Wifi"", ""Host greets you"", ""Stove"", ""Bathtub"", ""Paid parking off premises"", ""Dishes and silverware"", ""Essentials"", ""Cleaning before checkout"", ""Bed linens"", ""Heating""]",$96.00,92
15,1135017,1000,6226459,Simon,100%,88%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05683,3.71639,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Shampoo"", ""Changing table"", ""Smoke alarm"", ""Refrigerator"", ""Hangers"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Cable TV"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Keypad"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Room-darkening shades"", ""High chair"", ""Children\u2019s dinnerware"", ""Bathtub"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$114.00,240
16,1141163,1000,5082339,Joost,100%,100%,"['email', 'phone']",Binnenstad,51.04531,3.73526,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Crib"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Dishwasher"", ""Cable TV"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Security cameras on property"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Keypad"", ""Paid parking off premises"", ""Heating"", ""Essentials"", ""Microwave"", ""Stove"", ""Shower gel"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Air conditioning""]",$123.00,144
17,1222069,1000,5456443,Ruth,100%,100%,"['email', 'phone']",Watersportbaan - Ekkergem,51.05194,3.70333,Private room,,1.5 baths,"[""Elevator"", ""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Crib"", ""Shared garden or backyard"", ""Hangers"", ""Washer"", ""Bed linens"", ""Carbon monoxide alarm"", ""Pocket wifi"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Iron"", ""Hot water"", ""Indoor fireplace"", ""BBQ grill"", ""Wifi"", ""Mosquito net"", ""Paid parking lot off premises"", ""Host greets you"", ""First aid kit"", ""Hair dryer"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Dryer"", ""Single level home"", ""Essentials"", ""Heating"", ""Ethernet connection"", ""Room-darkening shades"", ""Outdoor furniture"", ""Breakfast"", ""Clothing storage: closet"", ""Body soap"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor dining area"", ""Fire pit""]",$80.00,374
18,1271802,1000,6922134,Tasja,,50%,"['email', 'phone']",Nieuw Gent - UZ,51.03137,3.72882,Private room,,1 shared bath,"[""Hot water"", ""Refrigerator"", ""Room-darkening shades"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Wifi"", ""Children\u2019s books and toys"", ""Baby bath"", ""Hangers"", ""Essentials"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Baby safety gates"", ""Heating""]",$46.00,43
19,1339383,1000,7258638,Ina,100%,80%,"['email', 'phone']",Binnenstad,51.05824,3.72243,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Hangers"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Iron"", ""Hot water"", ""Patio or balcony"", ""Wifi"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Dryer"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Stove"", ""Backyard"", ""Private entrance"", ""Bathtub"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$110.00,35
20,1368957,992,6747265,Arnoud,75%,59%,"['email', 'phone', 'work_email']",Oud Gentbrugge,51.04206,3.74747,Private room,,1 shared bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Dishwasher"", ""Laundromat nearby"", ""Cable TV"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In unit"", ""Iron"", ""Hot water"", ""Patio or balcony"", ""TV with Apple TV, Netflix, premium cable, standard cable"", ""Free street parking"", ""Fast wifi \u2013 219 Mbps"", ""Paid washer \u2013 In unit"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Paid parking off premises"", ""Essentials"", ""Stove"", ""Microwave"", ""Shower gel"", ""Ethernet connection"", ""Central heating"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Bathtub"", ""Body soap"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Outdoor dining area""]",$42.00,276
21,1418588,584,7640576,Stijn,100%,67%,"['email', 'phone']",Sint Denijs Westrem,51.02235,3.66854,Entire home/apt,,2 baths,"[""Cleaning products"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Private garden or backyard"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Board games"", ""Cable TV"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Free parking on premises"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Indoor fireplace"", ""Private pool"", ""BBQ grill"", ""Free dryer"", ""Wifi"", ""Clothing storage: wardrobe and closet"", ""Free street parking"", ""Free washer"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Outlet covers"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Barbecue utensils"", ""Bluetooth sound system"", ""Ethernet connection"", ""Pool table"", ""Outdoor shower"", ""Toaster"", ""Private patio or balcony"", ""High chair"", ""Wine glasses"", ""Private entrance"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Bathtub"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Outdoor dining area"", ""Mini fridge""]",$225.00,58
22,1425838,697,6976593,Hilde,100%,64%,"['email', 'phone']",Mariakerke,51.07391,3.69128,Private room,,1.5 shared baths,"[""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Iron"", ""Hot water"", ""Patio or balcony"", ""Wifi"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Microwave"", ""Backyard"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Free street parking""]",$50.00,16
23,1482891,1000,2091743,Paul,100%,96%,"['email', 'phone']",Dampoort,51.04821,3.75034,Private room,,1 private bath,"[""Hot water kettle"", ""Shampoo"", ""Smoke alarm"", ""Dining table"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Iron"", ""Hot water"", ""Host greets you"", ""Hair dryer"", ""Long term stays allowed"", ""Paid parking off premises"", ""Essentials"", ""Shower gel"", ""Central heating"", ""Fast wifi \u2013 274 Mbps"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker"", ""Dishes and silverware""]",$42.00,98
24,1607894,1000,6922134,Tasja,,50%,"['email', 'phone']",Stationsbuurt Noord,51.03189,3.72787,Private room,,1 private bath,"[""Shampoo"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Essentials"", ""Dishes and silverware"", ""Microwave"", ""Heating""]",$54.00,29
25,1616843,66,8604293,Maaike,89%,42%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.04787,3.71958,Entire home/apt,,1.5 baths,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Clothing storage"", ""Conditioner"", ""Outdoor dining area"", ""Hangers"", ""Washer"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Pocket wifi"", ""Cable TV"", ""Extra pillows and blankets"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Sound system"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Freezer"", ""Long term stays allowed"", ""Keypad"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Smart lock"", ""Waterfront"", ""Shower gel"", ""Ethernet connection"", ""Toaster"", ""Room-darkening shades"", ""High chair"", ""Wine glasses"", ""Private entrance"", ""Outdoor furniture"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Bathtub"", ""Body soap"", ""Baby bath"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet""]",$100.00,20
26,1627743,1000,8651909,Gerald,100%,96%,"['email', 'phone']",Binnenstad,51.05661,3.72775,Entire home/apt,,2 baths,"[""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hot water"", ""TV with standard cable"", ""Paid parking on premises"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Long term stays allowed"", ""Keypad"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Microwave"", ""Heating"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$194.00,194
27,1670943,1000,5390128,Mieke,100%,36%,"['email', 'phone']",Muide - Meulestede - Afrikalaan,51.07376,3.7317,Private room,,1.5 baths,"[""Cleaning products"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Will be available for short stays (max 1 week) shampoo"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Extra pillows and blankets"", ""Hot water"", ""Basic showergel and shampoo will be available for short stays (max 1 week). Also basic razors will be available for shorr stays (max 1 week).. body soap"", ""Paid dryer \u2013 In building"", ""Wifi"", ""Security cameras on property"", ""Free street parking"", ""Cooking basics"", ""First aid kit"", ""Freezer"", ""Long term stays allowed"", ""Stainless steel oven"", ""Bikes"", ""Essentials"", ""Clothing storage: dresser and wardrobe"", ""Microwave"", ""Stainless steel electric stove"", ""Cleaning before checkout"", ""Waterfront"", ""Shower gel"", ""Room-darkening shades"", ""Paid washer \u2013 In building"", ""Drying rack for clothing"", ""Bathtub"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Portable fans""]",$66.00,28
28,1720808,1000,9071229,Mieke,100%,46%,"['email', 'phone']",Sluizeken - Tolhuis - Ham,51.05873,3.73785,Entire home/apt,,1.5 baths,"[""Changing table"", ""Smoke alarm"", ""Hangers"", ""Washer"", ""Pack \u2019n play/Travel crib"", ""Cable TV"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Indoor fireplace"", ""Wifi"", ""Baby safety gates"", ""Host greets you"", ""Kitchen"", ""Hair dryer"", ""Long term stays allowed"", ""Dryer"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Room-darkening shades"", ""High chair"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys"", ""Bathtub"", ""Fire extinguisher""]",$213.00,22
29,1723685,825,9072131,Annemie,,100%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05533,3.71361,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Record player"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Wirlpool stainless steel electric stove"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Board games"", ""Cable TV"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Free washer \u2013 In unit"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Freezer"", ""Wirlpool stainless steel oven"", ""Single level home"", ""Essentials"", ""Microwave"", ""Shower gel"", ""Paid street parking off premises"", ""Central heating"", ""Private patio or balcony"", ""Private entrance"", ""Wine glasses"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Body soap"", ""Baby bath"", ""Coffee maker"", ""Dishes and silverware"", ""Baking sheet"", ""Portable fans""]",$65.00,274
30,1754719,1000,9228510,Vincent,100%,94%,"['email', 'phone']",Binnenstad,51.05478,3.72724,Entire home/apt,,2 baths,"[""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Cable TV"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Keypad"", ""Paid parking off premises"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$380.00,203
31,1981738,1000,10225820,Peter,100%,82%,"['email', 'phone']",Oud Gentbrugge,51.04052,3.74554,Private room,,1 private bath,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Shampoo"", ""Hot water kettle"", ""Smoke alarm"", ""Refrigerator"", ""Dining table"", ""Oven"", ""Crib"", ""Conditioner"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Pocket wifi"", ""Cable TV"", ""Extra pillows and blankets"", ""Shared fenced garden or backyard"", ""Babysitter recommendations"", ""Iron"", ""Hot water"", ""Wifi"", ""HDTV with standard cable"", ""Paid washer \u2013 In unit"", ""Host greets you"", ""First aid kit"", ""Hair dryer"", ""Shared patio or balcony"", ""Essentials"", ""Microwave"", ""Shower gel"", ""Ethernet connection"", ""Paid street parking off premises"", ""Central heating"", ""Room-darkening shades"", ""High chair"", ""Drying rack for clothing"", ""Bathtub"", ""Body soap"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Portable fans"", ""Mini fridge""]",$60.00,285
32,2031654,1000,10429259,Christel,100%,100%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05393,3.71171,Entire home/apt,,1 bath,"[""Luggage dropoff allowed"", ""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Crib"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Dishwasher"", ""Cable TV"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Hair dryer"", ""Long term stays allowed"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""High chair"", ""Lockbox"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$136.00,41
33,2043584,239,10479270,Nina,100%,99%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05872,3.7138,Entire home/apt,,1.5 baths,"[""Bedroom comforts"", ""Iron"", ""Smoke alarm"", ""Backyard"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Paid parking off premises"", ""Fire extinguisher"", ""Bathroom essentials"", ""Coffee maker"", ""Heating"", ""Washer"", ""TV"", ""Full kitchen""]",$93.00,498
34,2048007,1000,10429259,Christel,100%,100%,"['email', 'phone']",Elisabethbegijnhof - Papegaai,51.05393,3.71171,Entire home/apt,,2 baths,"[""Shampoo"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Crib"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Dishwasher"", ""Cable TV"", ""Iron"", ""Hot water"", ""TV with standard cable"", ""Patio or balcony"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Long term stays allowed"", ""Single level home"", ""Essentials"", ""Heating"", ""Microwave"", ""Stove"", ""Backyard"", ""Room-darkening shades"", ""High chair"", ""Lockbox"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware""]",$170.00,54
